Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
2888,251.796230,-1.895596,251.795914,-1.895712,359,1060,364.692,1057.905,1,+700.217,1.0000,+32.7946,D.N.,-7.1131,+0.0508,0,B,10.240618,9.300556,10.587401,9.783827,10.928121,0.000000,2.710245,1.950616,5,5,5,0,8,15,79.04,0,501,10.34,/Users/spicyboiii/Desktop/M12_V.fits
2889,251.785305,-1.895374,251.785290,-1.895371,556,1064,556.279,1064.067,1,+4863.33,1.0000,+80.2005,D.N.,-9.2173,+0.0179,0,B,11.542566,10.151106,14.715038,9.616054,17.957457,0.000000,10.302821,3.991390,5,5,5,0,8,15,79.04,0,505,3.26,/Users/spicyboiii/Desktop/M12_V.fits
2890,251.727243,-1.895485,251.727250,-1.895461,1603,1062,1602.868,1062.432,1,+750.277,1.0000,+31.4578,D.N.,-7.1881,+0.0455,0,B,8.642978,8.997515,8.654691,8.185688,8.796784,0.000000,1.576250,1.561633,5,5,5,0,8,15,79.04,0,514,3.36,/Users/spicyboiii/Desktop/M12_V.fits
2891,251.758409,-1.895485,251.758400,-1.895435,1041,1062,1041.165,1062.917,1,+662.069,1.0000,+30.0345,D.N.,-7.0523,+0.0493,0,B,8.712586,9.253813,8.654362,8.888319,8.788972,0.000000,1.533828,1.563870,5,5,5,0,8,15,79.04,0,514,3.61,/Users/spicyboiii/Desktop/M12_V.fits
2892,251.746098,-1.895430,251.746088,-1.895420,1263,1063,1263.176,1063.175,1,+527.130,1.0000,+27.8037,D.N.,-6.8048,+0.0573,0,B,9.236414,9.105656,9.277329,8.971855,9.406027,0.000000,1.552157,1.583333,5,5,5,0,8,15,79.04,0,515,3.65,/Users/spicyboiii/Desktop/M12_V.fits
2893,251.812257,-1.895374,251.812257,-1.895359,70,1064,69.987,1064.268,1,+925.598,1.0000,+34.8335,D.N.,-7.4161,+0.0409,0,B,9.788157,9.533316,10.095680,9.767238,10.397382,0.000000,2.488972,1.710498,5,5,5,0,8,15,79.04,0,508,3.46,/Users/spicyboiii/Desktop/M12_V.fits
2894,251.809595,-1.895374,251.809593,-1.895338,118,1064,118.027,1064.644,1,+1004.39,1.0000,+37.2190,D.N.,-7.5048,+0.0402,0,B,10.007112,9.419809,10.429443,9.569132,10.823990,0.000000,2.898615,1.968187,5,5,5,0,8,15,79.04,0,509,3.35,/Users/spicyboiii/Desktop/M12_V.fits
2895,251.784751,-1.895264,251.784788,-1.895281,566,1066,565.326,1065.680,1,+974.660,1.0000,+58.2173,D.N.,-7.4721,+0.0648,0,B,10.820068,9.616490,16.768299,9.455760,25.412927,0.000000,19.114738,4.945959,5,5,5,0,8,15,79.04,0,499,14.14,/Users/spicyboiii/Desktop/M12_V.fits
2896,251.779871,-1.895264,251.779854,-1.895266,654,1066,654.304,1065.952,1,+3479.54,1.0000,+61.3051,D.N.,-8.8538,+0.0191,0,B,9.471164,8.633651,9.536826,8.931777,9.682507,0.000000,1.674922,1.685148,5,5,5,0,8,15,79.04,0,513,3.30,/Users/spicyboiii/Desktop/M12_V.fits
2897,251.770776,-1.895153,251.770758,-1.895125,818,1068,818.321,1068.507,1,+1573.71,1.0000,+42.4337,D.N.,-7.9923,+0.0293,0,B,8.973274,9.413197,8.922515,8.932612,9.068011,0.000000,1.619479,1.518897,5,5,5,0,8,15,79.04,0,508,3.40,/Users/spicyboiii/Desktop/M12_V.fits
2898,251.762014,-1.895208,251.761985,-1.895220,976,1067,976.514,1066.795,1,+413.388,1.0000,+25.2880,D.N.,-6.5409,+0.0664,0,B,8.754192,8.115669,8.752659,8.794213,8.902226,0.000000,1.626568,1.518174,5,5,5,0,8,15,79.04,0,515,3.22,/Users/spicyboiii/Desktop/M12_V.fits
2899,251.800445,-1.894986,251.800462,-1.894946,283,1071,282.689,1071.715,1,+7655.44,1.0000,+89.0578,D.N.,-9.7099,+0.0126,0,B,10.495620,10.482751,10.625273,9.605805,10.790815,0.000000,1.884751,1.674014,5,5,5,0,8,15,79.04,0,506,3.65,/Users/spicyboiii/Desktop/M12_V.fits
2900,251.795731,-1.894986,251.795734,-1.894938,368,1071,367.946,1071.866,1,+779.382,1.0000,+32.3456,D.N.,-7.2294,+0.0451,0,B,9.891699,9.500409,10.227507,9.825173,10.504541,0.000000,2.398931,1.646189,5,5,5,0,8,15,79.04,0,505,3.68,/Users/spicyboiii/Desktop/M12_V.fits
2901,251.781146,-1.894986,251.781137,-1.894949,631,1071,631.171,1071.674,1,+318.317,1.0000,+24.6204,D.N.,-6.2571,+0.0840,0,B,9.452540,8.464855,9.719927,8.995161,9.964238,0.000000,2.195145,1.708712,5,5,5,0,8,15,79.04,0,502,3.63,/Users/spicyboiii/Desktop/M12_V.fits
2902,251.807377,-1.894875,251.807732,-1.894689,158,1073,151.598,1076.362,1,+2592.95,1.0000,+54.9606,D.N.,-8.5345,+0.0230,0,B,10.867849,11.000610,11.108209,9.535233,11.422336,0.000000,2.662997,2.083291,5,5,5,0,8,15,79.04,0,503,3.35,/Users/spicyboiii/Desktop/M12_V.fits
2903,251.783752,-1.894876,251.783712,-1.894887,584,1073,584.728,1072.785,1,+484.063,1.0000,+27.1059,D.N.,-6.7123,+0.0608,0,B,9.048915,8.631586,9.153920,9.232945,9.281726,0.000000,1.536488,1.597947,5,5,5,0,8,15,79.04,0,513,3.81,/Users/spicyboiii/Desktop/M12_V.fits
2904,251.773659,-1.894765,251.773647,-1.894767,766,1075,766.230,1074.954,1,+3085.83,1.0000,+58.3022,D.N.,-8.7234,+0.0205,0,B,9.423368,9.606707,10.324687,9.275428,11.355906,0.000000,4.733082,1.782707,5,5,5,0,8,15,79.04,0,502,3.25,/Users/spicyboiii/Desktop/M12_V.fits
2905,251.756912,-1.894987,251.756667,-1.895337,1068,1071,1072.419,1064.686,1,+4983.17,1.0000,+72.9024,D.N.,-9.2438,+0.0159,0,B,9.294283,9.671849,9.417912,8.980610,9.592467,0.000000,1.823427,1.836453,5,5,5,0,8,15,79.04,0,509,3.89,/Users/spicyboiii/Desktop/M12_V.fits
2906,251.728075,-1.894598,251.728114,-1.894611,1588,1078,1587.301,1077.770,1,+5307.93,1.0000,+74.2556,D.N.,-9.3123,+0.0152,0,B,9.013617,9.183195,9.063691,8.180487,9.184519,0.000000,1.486343,1.448175,5,5,5,0,8,15,79.04,0,512,3.51,/Users/spicyboiii/Desktop/M12_V.fits
2907,251.802496,-1.894820,251.802496,-1.894806,246,1074,246.011,1074.241,1,+501.407,1.0000,+30.6545,D.N.,-6.7505,+0.0664,0,B,10.429614,10.693989,10.795176,9.560205,11.111833,0.000000,2.636426,2.110137,5,5,5,0,8,15,79.04,0,506,3.29,/Users/spicyboiii/Desktop/M12_V.fits
2908,251.775822,-1.894820,251.775799,-1.894794,727,1074,727.414,1074.468,1,+617.381,1.0000,+30.0406,D.N.,-6.9764,+0.0528,0,B,8.994406,9.204413,8.933232,8.953871,9.082833,0.000000,1.643320,1.703710,5,5,5,0,8,15,79.04,0,512,3.46,/Users/spicyboiii/Desktop/M12_V.fits
2909,251.807765,-1.894709,251.807732,-1.894689,151,1076,151.592,1076.362,1,+2592.95,1.0000,+54.9606,D.N.,-8.5345,+0.0230,0,B,10.867849,11.000610,11.108209,9.471905,11.422336,0.000000,2.662997,2.083291,5,5,5,0,8,15,79.04,0,503,3.45,/Users/spicyboiii/Desktop/M12_V.fits
2910,251.751699,-1.894599,251.751672,-1.894619,1162,1078,1162.487,1077.636,1,+1607.00,1.0000,+42.7656,D.N.,-8.0150,+0.0289,0,B,9.104673,9.289905,9.217253,8.731209,9.435550,0.000000,2.019873,1.501711,5,5,5,0,8,15,79.04,0,507,3.66,/Users/spicyboiii/Desktop/M12_V.fits
2911,251.805546,-1.894653,251.805419,-1.894544,191,1077,193.301,1078.977,1,+3485.02,1.0000,+88.0547,D.N.,-8.8555,+0.0274,0,B,13.123711,12.264259,19.894655,9.575109,28.365927,0.000000,20.239637,6.581360,5,5,5,0,8,15,79.04,0,503,3.58,/Users/spicyboiii/Desktop/M12_V.fits
2912,251.805214,-1.894598,251.805419,-1.894544,197,1078,193.296,1078.977,1,+3437.55,1.0000,+87.7847,D.N.,-8.8406,+0.0277,0,B,13.123711,12.264259,19.894655,9.559846,28.365927,0.000000,20.239637,6.581360,5,5,5,0,8,15,79.04,0,503,3.30,/Users/spicyboiii/Desktop/M12_V.fits
2913,251.765008,-1.894765,251.765002,-1.894726,922,1075,922.113,1075.694,1,+335.082,1.0000,+24.0393,D.N.,-6.3129,+0.0779,0,B,8.923163,8.923718,9.003231,8.717854,9.161180,0.000000,1.695495,1.570875,5,5,5,0,8,15,79.04,0,507,2.74,/Users/spicyboiii/Desktop/M12_V.fits
2914,251.794012,-1.894654,251.794035,-1.894616,399,1077,398.579,1077.672,1,+825.795,1.0000,+33.0006,D.N.,-7.2922,+0.0434,0,B,10.122315,10.136479,10.236279,9.965172,10.395344,0.000000,1.813352,1.635973,5,5,5,0,8,15,79.04,0,508,3.53,/Users/spicyboiii/Desktop/M12_V.fits
2915,251.741939,-1.894488,251.741906,-1.894490,1338,1080,1338.597,1079.956,1,+1238.62,1.0000,+37.8230,D.N.,-7.7323,+0.0332,0,B,8.883159,10.296300,8.880097,9.026859,9.000661,0.000000,1.469690,1.398367,5,5,5,0,8,15,79.04,0,513,3.57,/Users/spicyboiii/Desktop/M12_V.fits
2916,251.752531,-1.894432,251.752501,-1.894464,1147,1081,1147.539,1080.430,1,+720.841,1.0000,+31.6503,D.N.,-7.1446,+0.0477,0,B,8.908659,8.894613,9.285639,8.758153,9.704880,0.000000,2.824435,1.688630,5,5,5,0,8,15,79.04,0,504,3.47,/Users/spicyboiii/Desktop/M12_V.fits
2917,251.804326,-1.894487,251.804311,-1.894478,213,1080,213.285,1080.158,1,+488.221,1.0000,+36.1739,D.N.,-6.7215,+0.0804,0,B,10.277012,8.747549,12.925322,9.522747,16.290603,0.000000,9.925407,2.887954,5,5,5,0,8,15,79.04,0,508,35.01,/Users/spicyboiii/Desktop/M12_V.fits
2918,251.788743,-1.894377,251.788709,-1.894378,494,1082,494.612,1081.969,1,+3448.65,1.0000,+71.4743,D.N.,-8.8441,+0.0225,0,B,12.518724,11.441076,14.161084,10.411187,15.084509,0.000000,5.201956,4.100836,5,5,5,0,8,15,79.04,0,499,3.32,/Users/spicyboiii/Desktop/M12_V.fits
2919,251.799724,-1.894432,251.799762,-1.894406,296,1081,295.315,1081.458,1,+732.343,1.0000,+64.7345,D.N.,-7.1618,+0.0960,0,B,11.278784,9.745980,16.036418,9.520339,21.318127,0.000000,14.060076,5.928410,5,5,5,0,8,15,79.04,0,507,32.90,/Users/spicyboiii/Desktop/M12_V.fits
2920,251.791793,-1.894432,251.791795,-1.894416,439,1081,438.969,1081.288,1,+834.734,1.0000,+33.0225,D.N.,-7.3039,+0.0430,0,B,10.095064,11.300142,10.101082,10.009966,10.264083,0.000000,1.823754,1.612833,5,5,5,0,8,15,79.04,0,509,3.54,/Users/spicyboiii/Desktop/M12_V.fits
2921,251.781978,-1.894377,251.781981,-1.894405,616,1082,615.935,1081.481,1,+469.914,1.0000,+27.0175,D.N.,-6.6800,+0.0624,0,B,9.246384,9.436663,9.428223,9.028341,9.634385,0.000000,1.984396,1.624058,5,5,5,0,8,15,79.04,0,502,3.56,/Users/spicyboiii/Desktop/M12_V.fits
2922,251.801720,-1.894044,251.801701,-1.894030,260,1088,260.347,1088.252,1,+27848.2,1.0000,+168.459,D.N.,-11.1120,+0.0066,0,B,11.786309,10.645198,12.090243,9.483979,12.375970,0.000000,2.646612,2.319931,5,5,5,0,8,15,79.04,0,504,3.08,/Users/spicyboiii/Desktop/M12_V.fits
2923,251.798836,-1.894321,251.798859,-1.894305,312,1083,311.596,1083.298,1,+2138.43,1.0000,+50.8864,D.N.,-8.3252,+0.0258,0,B,10.219458,10.051586,11.191689,9.494456,11.992420,0.000000,4.312914,2.139251,5,5,5,0,8,15,79.04,0,503,3.54,/Users/spicyboiii/Desktop/M12_V.fits
2924,251.740830,-1.894321,251.740841,-1.894287,1358,1083,1357.793,1083.628,1,+2121.07,1.0000,+48.6496,D.N.,-8.3164,+0.0249,0,B,8.935899,8.317715,9.107458,8.939978,9.294746,0.000000,1.858319,1.579661,5,5,5,0,8,15,79.04,0,505,3.16,/Users/spicyboiii/Desktop/M12_V.fits
2925,251.811480,-1.894265,251.811500,-1.894242,84,1084,83.637,1084.423,1,+2499.83,1.0000,+52.5733,D.N.,-8.4948,+0.0228,0,B,9.529151,9.551993,9.511376,9.781182,9.652344,0.000000,1.645229,1.639353,5,5,5,0,8,15,79.04,0,510,3.37,/Users/spicyboiii/Desktop/M12_V.fits
2926,251.799225,-1.894321,251.798862,-1.894304,305,1083,311.536,1083.307,1,+2138.09,1.0000,+50.8832,D.N.,-8.3251,+0.0258,0,B,10.219458,10.051586,11.191689,9.496134,11.992420,0.000000,4.312914,2.139251,5,5,5,0,8,15,79.04,0,503,3.12,/Users/spicyboiii/Desktop/M12_V.fits
2927,251.781479,-1.894321,251.781490,-1.894325,625,1083,624.793,1082.941,1,+495.084,1.0000,+28.5524,D.N.,-6.7367,+0.0626,0,B,9.573008,9.832872,9.906349,8.967469,10.247827,0.000000,2.626029,1.800986,5,5,5,0,8,15,79.04,0,499,0.26,/Users/spicyboiii/Desktop/M12_V.fits
2928,251.748815,-1.894266,251.748813,-1.894286,1214,1084,1214.039,1083.644,1,+307.549,1.0000,+22.8496,D.N.,-6.2198,+0.0807,0,B,8.892452,7.479769,8.939375,8.546894,9.046742,0.000000,1.391009,1.477522,5,5,5,0,8,15,79.04,0,510,3.54,/Users/spicyboiii/Desktop/M12_V.fits
2929,251.723971,-1.894210,251.723934,-1.894227,1662,1085,1662.672,1084.698,1,+937.866,1.0000,+34.3596,D.N.,-7.4304,+0.0398,0,B,8.736562,7.779930,8.620608,8.376276,8.755169,0.000000,1.530577,1.572696,5,5,5,0,8,15,79.04,0,514,3.71,/Users/spicyboiii/Desktop/M12_V.fits
2930,251.805935,-1.894155,251.805943,-1.894150,184,1086,183.849,1086.080,1,+4810.20,1.0000,+105.246,D.N.,-9.2054,+0.0238,0,B,14.675043,12.507646,19.324497,9.395716,22.992045,0.000000,12.470373,7.966256,5,5,5,0,8,15,79.04,0,498,3.23,/Users/spicyboiii/Desktop/M12_V.fits
2931,251.805436,-1.894321,251.805420,-1.894544,193,1083,193.288,1078.975,1,+3437.55,1.0000,+87.7847,D.N.,-8.8406,+0.0277,0,B,13.123711,12.264259,19.894655,9.467257,28.365927,0.000000,20.239637,6.581360,5,5,5,0,8,15,79.04,0,503,2.87,/Users/spicyboiii/Desktop/M12_V.fits
2932,251.785416,-1.894210,251.785001,-1.894133,554,1085,561.489,1086.403,1,+1623.80,1.0000,+44.2078,D.N.,-8.0263,+0.0296,0,B,10.215090,11.054657,10.344339,9.756681,10.574268,0.000000,2.195290,1.832809,5,5,5,0,8,15,79.04,0,507,3.30,/Users/spicyboiii/Desktop/M12_V.fits
2933,251.806378,-1.894155,251.805942,-1.894150,176,1086,183.866,1086.077,1,+4810.20,1.0000,+105.246,D.N.,-9.2054,+0.0238,0,B,14.675043,12.507646,19.324497,9.382643,22.992045,0.000000,12.470373,7.966256,5,5,5,0,8,15,79.04,0,498,6.79,/Users/spicyboiii/Desktop/M12_V.fits
2934,251.784972,-1.894155,251.785001,-1.894133,562,1086,561.489,1086.402,1,+1623.80,1.0000,+44.2078,D.N.,-8.0263,+0.0296,0,B,10.215090,11.054657,10.344339,9.591296,10.574268,0.000000,2.195290,1.832809,5,5,5,0,8,15,79.04,0,507,3.76,/Users/spicyboiii/Desktop/M12_V.fits
2935,251.773493,-1.894100,251.773501,-1.894093,769,1087,768.863,1087.114,1,+1460.75,1.0000,+45.9527,D.N.,-7.9114,+0.0342,0,B,10.029887,10.444415,12.272990,9.377068,15.659268,0.000000,9.735235,2.569987,5,5,5,0,8,15,79.04,0,503,3.00,/Users/spicyboiii/Desktop/M12_V.fits
2936,251.706170,-1.894210,251.706157,-1.894173,1983,1085,1983.239,1085.659,1,+959.489,1.0000,+34.3366,D.N.,-7.4551,+0.0389,0,B,8.567357,9.209184,8.446116,8.571927,8.587211,0.000000,1.551772,1.495639,5,5,5,0,8,15,79.04,0,514,3.51,/Users/spicyboiii/Desktop/M12_V.fits
2937,251.778761,-1.894155,251.778760,-1.894149,674,1086,674.025,1086.108,1,+613.170,1.0000,+29.8706,D.N.,-6.9690,+0.0529,0,B,9.261353,9.253963,9.407748,8.826538,9.575809,0.000000,1.787942,1.683489,5,5,5,0,8,15,79.04,0,505,3.43,/Users/spicyboiii/Desktop/M12_V.fits
2938,251.764066,-1.893989,251.764033,-1.893997,939,1089,939.584,1088.861,1,+3553.94,1.0000,+62.1545,D.N.,-8.8768,+0.0190,0,B,9.458216,7.924438,9.964264,8.585245,10.598057,0.000000,3.613601,1.772116,5,5,5,0,8,15,79.04,0,505,3.44,/Users/spicyboiii/Desktop/M12_V.fits
2939,251.804881,-1.893822,251.804895,-1.893798,203,1092,202.743,1092.442,1,+8776.88,1.0000,+105.373,D.N.,-9.8584,+0.0130,0,B,11.637222,10.792959,14.453936,9.363119,16.802536,0.000000,8.576483,4.855866,5,5,5,0,8,15,79.04,0,500,3.17,/Users/spicyboiii/Desktop/M12_V.fits
2940,251.799446,-1.893933,251.799421,-1.893947,301,1090,301.454,1089.752,1,+1091.09,1.0000,+51.7311,D.N.,-7.5947,+0.0515,0,B,10.837999,8.953085,13.554872,9.423724,15.953605,0.000000,8.421652,4.009621,5,5,5,0,8,15,79.04,0,502,3.29,/Users/spicyboiii/Desktop/M12_V.fits
2941,251.797505,-1.893822,251.797463,-1.893808,336,1092,336.766,1092.253,1,+5778.69,1.0000,+77.7339,D.N.,-9.4046,+0.0146,0,B,9.859647,10.432689,9.854711,9.559867,9.996086,0.000000,1.676877,1.639188,5,5,5,0,8,15,79.04,0,512,3.26,/Users/spicyboiii/Desktop/M12_V.fits
2942,251.758298,-1.893878,251.758264,-1.893896,1043,1091,1043.612,1090.678,1,+1027.93,1.0000,+35.5946,D.N.,-7.5299,+0.0376,0,B,8.697546,8.132119,8.734180,8.878297,8.874466,0.000000,1.573235,1.560458,5,5,5,0,8,15,79.04,0,513,3.62,/Users/spicyboiii/Desktop/M12_V.fits
2943,251.765785,-1.893878,251.765801,-1.893863,908,1091,907.713,1091.269,1,+1050.76,1.0000,+37.0292,D.N.,-7.5538,+0.0383,0,B,9.328067,8.719413,10.634088,8.696277,12.680911,0.000000,6.914911,1.804533,5,5,5,0,8,15,79.04,0,507,3.47,/Users/spicyboiii/Desktop/M12_V.fits
2944,251.807432,-1.893877,251.807436,-1.893851,157,1091,156.933,1091.469,1,+1253.15,1.0000,+40.8892,D.N.,-7.7450,+0.0354,0,B,10.567520,10.972026,11.291784,9.305407,11.904198,0.000000,3.772746,2.063020,5,5,5,0,8,15,79.04,0,507,3.48,/Users/spicyboiii/Desktop/M12_V.fits
2945,251.801498,-1.893600,251.801703,-1.894028,264,1096,260.310,1088.284,1,+27848.5,1.0000,+168.460,D.N.,-11.1120,+0.0066,0,B,11.786309,10.645198,12.090243,9.426862,12.375970,0.000000,2.646612,2.319931,5,5,5,0,8,15,79.04,0,504,9.24,/Users/spicyboiii/Desktop/M12_V.fits
2946,251.795232,-1.893767,251.795244,-1.893756,377,1093,376.777,1093.197,1,+671.851,1.0000,+85.0276,D.N.,-7.0682,+0.1374,0,B,11.917722,9.273119,17.700265,9.983900,23.642312,0.000000,15.689164,8.155817,5,5,5,0,8,15,79.04,0,502,3.41,/Users/spicyboiii/Desktop/M12_V.fits
2947,251.802885,-1.893656,251.802846,-1.893650,239,1095,239.698,1095.107,1,+770.624,1.0000,+33.1518,D.N.,-7.2171,+0.0467,0,B,9.957993,10.021841,10.080685,9.408959,10.265591,0.000000,1.941541,1.826954,5,5,5,0,8,15,79.04,0,507,3.36,/Users/spicyboiii/Desktop/M12_V.fits
2948,251.763345,-1.893601,251.763322,-1.893607,952,1096,952.405,1095.889,1,+1457.16,1.0000,+42.8335,D.N.,-7.9088,+0.0319,0,B,9.110704,9.082965,10.870559,8.538986,13.609281,0.000000,8.196110,1.958459,5,5,5,0,8,15,79.04,0,506,3.70,/Users/spicyboiii/Desktop/M12_V.fits
2949,251.805436,-1.893656,251.804898,-1.893798,193,1095,202.697,1092.440,1,+8776.42,1.0000,+105.370,D.N.,-9.8583,+0.0130,0,B,11.637222,10.792959,14.453936,9.336658,16.802536,0.000000,8.576483,4.855866,5,5,5,0,8,15,79.04,0,500,10.51,/Users/spicyboiii/Desktop/M12_V.fits
2950,251.734840,-1.893545,251.734826,-1.893518,1466,1097,1466.257,1097.489,1,+1276.19,1.0000,+38.4410,D.N.,-7.7648,+0.0327,0,B,8.536117,7.364889,8.432211,8.355119,8.551785,0.000000,1.426462,1.433282,5,5,5,0,8,15,79.04,0,515,3.48,/Users/spicyboiii/Desktop/M12_V.fits
2951,251.796008,-1.893601,251.795843,-1.893262,363,1096,365.978,1102.106,1,+3499.85,1.0000,+64.1114,D.N.,-8.8601,+0.0199,0,B,10.872208,11.286448,11.475440,9.820365,11.920162,0.000000,3.228820,2.488786,5,5,5,0,8,15,79.04,0,503,3.28,/Users/spicyboiii/Desktop/M12_V.fits
2952,251.795842,-1.893268,251.795835,-1.893263,366,1102,366.112,1102.094,1,+3498.67,1.0000,+64.1022,D.N.,-8.8598,+0.0199,0,B,10.872208,11.286448,11.475440,9.810765,11.920162,0.000000,3.228820,2.488786,5,5,5,0,8,15,79.04,0,503,3.23,/Users/spicyboiii/Desktop/M12_V.fits
2953,251.785804,-1.893656,251.785807,-1.893633,547,1095,546.950,1095.409,1,+578.567,1.0000,+34.2155,D.N.,-6.9059,+0.0642,0,B,11.250191,10.271272,12.276019,9.899226,12.997650,0.000000,4.274896,2.450248,5,5,5,0,8,15,79.04,0,501,3.39,/Users/spicyboiii/Desktop/M12_V.fits
2954,251.766506,-1.893435,251.766488,-1.893396,895,1099,895.323,1099.697,1,+4577.51,1.0000,+69.4984,D.N.,-9.1516,+0.0165,0,B,9.366845,8.777017,9.723568,8.718738,10.018537,0.000000,2.415543,1.601671,5,5,5,0,8,15,79.04,0,506,3.42,/Users/spicyboiii/Desktop/M12_V.fits
2955,251.788910,-1.893157,251.788857,-1.892681,491,1104,491.947,1112.597,1,+959791,1.0000,+1235.60,D.N.,-14.9554,+0.0014,0,B,77.907104,35.416231,126.736298,10.338790,198.266367,0.000000,152.623583,75.815454,5,5,5,0,8,15,79.04,0,501,4.12,/Users/spicyboiii/Desktop/M12_V.fits
2956,251.811924,-1.893378,251.811904,-1.893380,76,1100,76.350,1099.964,1,+1456.78,1.0000,+44.3254,D.N.,-7.9085,+0.0330,0,B,9.932581,8.534448,10.748077,9.839216,11.231530,0.000000,3.263041,2.268526,5,5,5,0,8,15,79.04,0,499,3.36,/Users/spicyboiii/Desktop/M12_V.fits
2957,251.805990,-1.893379,251.806004,-1.893361,183,1100,182.750,1100.322,1,+882.754,1.0000,+67.9305,D.N.,-7.3646,+0.0835,0,B,12.342957,9.791735,15.936302,9.312026,19.391875,0.000000,11.059919,6.154847,5,5,5,0,8,15,79.04,0,504,3.45,/Users/spicyboiii/Desktop/M12_V.fits
2958,251.793956,-1.893046,251.794581,-1.892919,400,1106,388.734,1108.293,1,+89276.2,1.0000,+307.724,D.N.,-12.3768,+0.0037,0,B,16.638050,13.172351,19.542751,9.956193,21.195536,0.000000,8.213755,7.414485,5,5,5,0,8,15,79.04,0,503,11.77,/Users/spicyboiii/Desktop/M12_V.fits
2959,251.743713,-1.893324,251.743714,-1.893322,1306,1101,1305.989,1101.033,1,+568.495,1.0000,+28.7644,D.N.,-6.8868,+0.0549,0,B,9.101411,9.676417,9.405673,8.980742,9.815312,0.000000,2.808800,1.620823,5,5,5,0,8,15,79.04,0,503,0.26,/Users/spicyboiii/Desktop/M12_V.fits
2960,251.743214,-1.893324,251.743209,-1.893305,1315,1101,1315.103,1101.346,1,+930.844,1.0000,+34.7864,D.N.,-7.4222,+0.0406,0,B,8.976328,9.880784,9.121985,8.974955,9.374839,0.000000,2.164788,1.683332,5,5,5,0,8,15,79.04,0,503,3.36,/Users/spicyboiii/Desktop/M12_V.fits
2961,251.780702,-1.893324,251.780698,-1.893315,639,1101,639.071,1101.154,1,+624.957,1.0000,+29.5957,D.N.,-6.9896,+0.0514,0,B,9.015994,9.209104,9.010545,8.841349,9.138647,0.000000,1.526267,1.598840,5,5,5,0,8,15,79.04,0,513,3.50,/Users/spicyboiii/Desktop/M12_V.fits
2962,251.766838,-1.893324,251.766489,-1.893397,889,1101,895.293,1099.688,1,+4590.07,1.0000,+69.5887,D.N.,-9.1545,+0.0165,0,B,9.366845,8.777017,9.723568,8.729929,10.018537,0.000000,2.415543,1.601671,5,5,5,0,8,15,79.04,0,506,3.10,/Users/spicyboiii/Desktop/M12_V.fits
2963,251.813421,-1.893268,251.813460,-1.893221,49,1102,48.301,1102.837,1,+417.618,1.0000,+25.7952,D.N.,-6.5519,+0.0671,0,B,9.574185,8.936464,9.581719,9.742123,9.728166,0.000000,1.683268,1.588697,5,5,5,0,8,15,79.04,0,513,3.03,/Users/spicyboiii/Desktop/M12_V.fits
2964,251.794622,-1.892935,251.794587,-1.892919,388,1108,388.630,1108.295,1,+89268.4,1.0000,+307.711,D.N.,-12.3767,+0.0037,0,B,16.638050,13.172351,19.542751,9.926061,21.195536,0.000000,8.213755,7.414485,5,5,5,0,8,15,79.04,0,503,3.41,/Users/spicyboiii/Desktop/M12_V.fits
2965,251.732733,-1.893268,251.732751,-1.893257,1504,1102,1503.671,1102.205,1,+612.799,1.0000,+29.2682,D.N.,-6.9683,+0.0519,0,B,8.523074,7.951076,8.494724,8.264727,8.627839,0.000000,1.511201,1.575700,5,5,5,0,8,15,79.04,0,512,3.24,/Users/spicyboiii/Desktop/M12_V.fits
2966,251.774658,-1.893268,251.774661,-1.893231,748,1102,747.948,1102.673,1,+354.109,1.0000,+31.1198,D.N.,-6.3728,+0.0954,0,B,9.582751,9.187738,12.275890,9.148378,16.941522,0.000000,11.687140,2.496750,5,5,5,0,8,15,79.04,0,503,3.95,/Users/spicyboiii/Desktop/M12_V.fits
2967,251.703730,-1.892935,251.703734,-1.892946,2027,1108,2026.929,1107.802,1,+9149.95,1.0000,+97.0965,D.N.,-9.9035,+0.0115,0,B,9.157079,8.587746,9.216573,8.068631,9.355997,0.000000,1.610747,1.682472,5,5,5,0,8,15,79.04,0,514,3.05,/Users/spicyboiii/Desktop/M12_V.fits
2968,251.810371,-1.892991,251.810337,-1.892991,104,1107,104.611,1106.996,1,+3061.96,1.0000,+59.7987,D.N.,-8.7150,+0.0212,0,B,10.248099,8.580265,11.597282,9.507790,13.161268,0.000000,6.228860,2.284959,5,5,5,0,8,15,79.04,0,506,3.29,/Users/spicyboiii/Desktop/M12_V.fits
2969,251.799613,-1.893102,251.799472,-1.892736,298,1105,300.532,1111.593,1,+4877.18,1.0000,+73.2555,D.N.,-9.2204,+0.0163,0,B,10.188813,9.584477,11.217897,9.393361,12.055449,0.000000,4.419469,2.226633,5,5,5,0,8,15,79.04,0,500,3.31,/Users/spicyboiii/Desktop/M12_V.fits
